0.291589878313063,40052.059931407,50
0.275820889930217,38954.0137042508,30
0.271362492128721,38637.9027050959,23
0.267999064018692,38397.7055254558,17
0.267999064018692,38397.7055254558,17
0.277165205235128,39048.8267276367,15
0.278377203351564,39134.1106628883,14
0.288403389422621,39832.6146695583,13
0.292079648836192,40085.6826487062,12
0.302894609458056,40821.0721588864,11
0.352816852721498,44056.8351170092,8
0.352184642466839,44017.3448383979,7
0.352184642466839,44017.3448383979,7
0.352184642466839,44017.3448383979,7
0.358673170056975,44420.9743807773,6
0.358673170056975,44420.9743807773,6
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
0.997399936995958,74075.2802529854,1
