"RRMSEs","RMSEs","Nrules"
0.233207223810321,981.140457801261,82
0.232352388248545,979.340591266384,56
0.234186086566566,983.197418452471,223
0.231127601881299,976.756008671357,28
0.236055489483887,987.113831141567,15
0.318079086719145,1145.84993070166,5
0.238577669776578,992.373323276911,11
0.318079086719145,1145.84993070166,5
