"RRMSEs","RMSEs","Nrules"
0.291749570165204,0.0196075423432539,121
0.340387204979785,0.0211789615793784,60
0.261718462804984,0.0185709974144891,407
0.427810608267323,0.0237434500128753,32
0.544299635722791,0.0267816340192395,16
0.693871183061849,0.0302383071954873,7
0.6081200743562,0.0283082302324871,11
0.75576623487537,0.0315581685743473,5
