"RRMSEs","RMSEs","Nrules"
0.74428317840597,79.6126842034675,112
0.754796332472094,80.1729853767164,59
0.742949393455075,79.5413176736866,343
0.760529488794098,80.4768916856521,31
0.776824120111177,81.33444655793,16
0.89150790292977,87.1316149638463,6
0.837766952273494,84.4646092438534,10
0.89150790292977,87.1316149638463,6
