"RRMSEs","RMSEs","Nrules"
0.603887503358014,4.74455867522506,121
0.650273619131171,4.92340846867944,67
0.505308710831603,4.34006459203616,751
0.691728195156146,5.07791631821035,33
0.748379446724948,5.28176076820686,15
0.802643359814849,5.46989650457048,6
0.758475261554281,5.31726751853892,12
0.82027988527469,5.52966512798443,5
